Index,Date,Section,Observation Type,Pass/Fail,Scout,Notes
2424,03/07/2025,B2S2,diseases,pass,Precious,
2425,03/07/2025,B2S2,basin formation,pass,Precious,
2426,03/07/2025,B2S2,mowing,partial,Precious,
2427,03/07/2025,B2S2,inrows,partial,Precious,
2428,03/07/2025,B2S2,soil moisture,pass,Precious,
2429,03/07/2025,B2S2,pruning,partial,Precious,
2430,03/07/2025,B2S2,staking,pass,Precious,
2431,03/07/2025,B2S2,leaf colour,pass,Precious,
2432,03/07/2025,B2S2,plant growth,pass,Precious,
2433,03/07/2025,B2S2,soil nutrients,pass,Precious,
2434,03/07/2025,B2S2,pipes,pass,Precious,
2435,03/07/2025,B2S2,pipes,pass,Precious,
2436,03/07/2025,B2S2,drippers,pass,Precious,
2437,03/07/2025,B2S2,dead plants,pass,Precious,
2438,03/07/2025,B2S2,bud break,partial,Precious,
2439,03/07/2025,B2S2,fire guard,pass,Precious,
2440,03/07/2025,B2S2,health status,pass,Precious,
2442,04/07/2025,B2S4,insect pests,pass,Precious,
2443,04/07/2025,B2S4,diseases,pass,Precious,
2444,04/07/2025,B2S4,basin weeds,pass,Precious,
2445,04/07/2025,B2S4,inrows,pass,Precious,
2446,04/07/2025,B2S4,mowing,pass,Precious,
2447,04/07/2025,B2S4,basin formation,pass,Precious,
2448,04/07/2025,B2S4,leaf colour,pass,Precious,
2449,04/07/2025,B2S4,plant growth,pass,Precious,
2450,04/07/2025,B2S4,soil nutrients,pass,Precious,
2451,04/07/2025,B2S4,soil moisture,pass,Precious,
2452,04/07/2025,B2S4,flowering,fail,Precious,
2453,04/07/2025,B2S4,fire guard,pass,Precious,
2454,04/07/2025,B2S4,pruning,partial,Precious,
2455,04/07/2025,B2S4,staking,pass,Precious,
2456,04/07/2025,B2S4,dead plants,pass,Precious,
2457,04/07/2025,B2S4,pipes,pass,Precious,
2458,04/07/2025,B2S4,pipes,pass,Precious,
2459,04/07/2025,B2S4,drippers,pass,Precious,
2460,04/07/2025,B2S4,health status,pass,Precious,
2461,04/07/2025,B2S4,insect pests,pass,Precious,
2462,04/07/2025,B2S4,diseases,pass,Precious,
2463,04/07/2025,B2S4,basin weeds,pass,Precious,
2464,04/07/2025,B2S4,basin formation,pass,Precious,
2465,04/07/2025,B2S4,inrows,pass,Precious,
2466,04/07/2025,B2S4,mowing,pass,Precious,
2467,04/07/2025,B2S4,soil moisture,pass,Precious,
2468,04/07/2025,B2S4,plant growth,pass,Precious,
2469,04/07/2025,B2S4,soil nutrients,pass,Precious,
2470,04/07/2025,B2S4,leaf colour,pass,Precious,
2471,04/07/2025,B2S4,flowering,partial,Precious,
2472,04/07/2025,B2S4,nutsetting,pass,Precious,
2473,04/07/2025,B2S4,fire guard,fail,Precious,
2474,04/07/2025,B2S4,pruning,fail,Precious,
2475,04/07/2025,B2S4,staking,pass,Precious,
2476,04/07/2025,B2S4,dead plants,pass,Precious,
2477,04/07/2025,B2S4,pipes,pass,Precious,
2478,04/07/2025,B2S4,pipes,pass,Precious,
2479,04/07/2025,B2S4,drippers,pass,Precious,
2480,04/07/2025,B2S4,health status,pass,Precious,
2480,09/07/2025,B1S1,Insect pests,Pass,Precious,notes go here..
2480,09/07/2025,B1S1,diseases,Pass,Precious,
2480,09/07/2025,B1S1,basin weeds,Pass,Precious,
2480,09/07/2025,B1S1,basin formation,Pass,Precious,
2480,09/07/2025,B1S1,mowing,Pass,Precious,
2480,09/07/2025,B1S1,soil moisture,Pass,Precious,
2480,09/07/2025,B1S1,soil nutrients,Pass,Precious,
2480,09/07/2025,B1S1,contours,Pass,Precious,
2480,09/07/2025,B1S1,staking,Pass,Precious,
2480,09/07/2025,B1S1,leaf colour,Pass,Precious,
2480,09/07/2025,B1S1,plant growth,Pass,Precious,
2480,09/07/2025,B1S1,dead plants,Pass,Precious,
2480,09/07/2025,B1S1,pipes,Pass,Precious,
2480,09/07/2025,B1S1,drippers,Pass,Precious,
2480,09/07/2025,B1S1,fire guard,Fail,Precious,
2480,09/07/2025,B1S1,flowering,Partial,Precious,
2480,09/07/2025,B1S1,bud break,Pass,Precious,
2480,09/07/2025,B1S1,health status,Pass,Precious,
2480,10/07/2025,b1s2,Insect pests,Pass,Precious,
2480,10/07/2025,b1s2,diseases,Pass,Precious,
2480,10/07/2025,b1s2,basin weeds,Pass,Precious,
2480,10/07/2025,b1s2,basin formation,Pass,Precious,
2480,10/07/2025,b1s2,inrows,Fail,Precious,
2480,10/07/2025,b1s2,mowing,Pass,Precious,
2480,10/07/2025,b1s2,contours,Pass,Precious,
2480,10/07/2025,b1s2,soil moisture,Partial,Precious,
2480,10/07/2025,b1s2,soil nutrients,Pass,Precious,
2480,10/07/2025,b1s2,plant growth,Pass,Precious,
2480,10/07/2025,b1s2,leaf colour,Pass,Precious,
2480,10/07/2025,b1s2,fire guard,Fail,Precious,
2480,10/07/2025,b1s2,flowering,Partial,Precious,
2480,10/07/2025,b1s2,bud break,Partial,Precious,
2480,10/07/2025,b1s2,pipes,Pass,Precious,
2480,10/07/2025,b1s2,drippers,Pass,Precious,
2480,10/07/2025,b1s2,pruning,Pass,Precious,
2480,10/07/2025,b1s2,staking,Pass,Precious,
2480,10/07/2025,b1s2,dead plants,Pass,Precious,
2480,10/07/2025,b1s2,health status,Pass,Precious,
2480,11/07/2025,b2s1a,insect pests,Pass,Precious,
2480,11/07/2025,b2s1a,diseases,Pass,Precious,
2480,11/07/2025,b2s1a,basin weeds,Pass,Precious,
2480,11/07/2025,b2s1a,basin formation,Pass,Precious,
2480,11/07/2025,b2s1a,inrows,Pass,Precious,
2480,11/07/2025,b2s1a,mowing,Pass,Precious,
2480,11/07/2025,b2s1a,soil nutrients,Pass,Precious,
2480,11/07/2025,b2s1a,soil moisture,Pass,Precious,
2480,11/07/2025,b2s1a,leaf colour,Pass,Precious,
2480,11/07/2025,b2s1a,plant growth,Pass,Precious,
2480,11/07/2025,b2s1a,fire guard,Fail,Precious,
2480,11/07/2025,b2s1a,flowering,Partial,Precious,
2480,11/07/2025,b2s1a,bud break,Partial,Precious,
2480,11/07/2025,b2s1a,pipes,Pass,Precious,
2480,11/07/2025,b2s1a,drippers,Pass,Precious,
2480,11/07/2025,b2s1a,dead plants,Pass,Precious,
2480,11/07/2025,b2s1a,pruning,Pass,Precious,
2480,11/07/2025,b2s1a,staking,Pass,Precious,
2480,11/07/2025,b2s1a,health status,Pass,Precious,
2480,11/07/2025,b2s1b,Insect pests,Pass,Precious,
2480,11/07/2025,b2s1b,basin weeds,Pass,Precious,
2480,11/07/2025,b2s1b,basin formation,Pass,Precious,
2480,11/07/2025,b2s1b,inrows,Pass,Precious,
2480,11/07/2025,b2s1b,mowing,Pass,Precious,
2480,11/07/2025,b2s1b,soil moisture,Partial,Precious,
2480,11/07/2025,b2s1b,soil nutrients,Pass,Precious,
2480,11/07/2025,b2s1b,leaf colour,Pass,Precious,
2480,11/07/2025,b2s1b,plant growth,Pass,Precious,
2480,11/07/2025,b2s1b,fire guard,Fail,Precious,
2480,11/07/2025,b2s1b,flowering,Partial,Precious,
2480,11/07/2025,b2s1b,bud break,Partial,Precious,
2480,11/07/2025,b2s1b,pruning,Pass,Precious,
2480,11/07/2025,b2s1b,staking,Pass,Precious,
2480,11/07/2025,b2s1b,pipes,Pass,Precious,
2480,11/07/2025,b2s1b,drippers,Pass,Precious,
2480,11/07/2025,b2s1b,dead plants,Pass,Precious,
2480,11/07/2025,b2s1b,health status,Pass,Precious,
2480,12/07/2025,B2S3,insect pests,Pass,Precious,
2480,12/07/2025,B2S3,diseases,Pass,Precious,
2480,12/07/2025,B2S3,basin weeds,Pass,Precious,
2480,12/07/2025,B2S3,basin formation,Pass,Precious,
2480,12/07/2025,B2S3,inrows,Pass,Precious,
2480,12/07/2025,B2S3,mowing,Pass,Precious,
2480,12/07/2025,B2S3,soil moisture,Partial,Precious,
2480,12/07/2025,B2S3,pruning,Fail,Precious,
2480,12/07/2025,B2S3,staking,Pass,Precious,
2480,12/07/2025,B2S3,soil nutrients,Pass,Precious,
2480,12/07/2025,B2S3,leaf colour,Pass,Precious,
2480,12/07/2025,B2S3,plant growth,Pass,Precious,
2480,12/07/2025,B2S3,dead plants,Pass,Precious,
2480,12/07/2025,B2S3,nutsetting,Pass,Precious,
2480,12/07/2025,B2S3,flowering,Partial,Precious,
2480,12/07/2025,B2S3,fire guard,Fail,Precious,
2480,12/07/2025,B2S3,bud break,Partial,Precious,
2480,12/07/2025,B2S3,pipes,Pass,Precious,
2480,12/07/2025,B2S3,drippers,Pass,Precious,
2480,12/07/2025,B2S3,health status,Pass,Precious,
2480,14/07/2025,B2S2,insect pests,Pass,Precious,
2480,14/07/2025,B2S2,diseases,Pass,Precious,
2480,14/07/2025,B2S2,basin weeds,Pass,Precious,
2480,14/07/2025,B2S2,basin formation,Pass,Precious,
2480,14/07/2025,B2S2,inrows,Partial,Precious,
2480,14/07/2025,B2S2,mowing,Partial,Precious,
2480,14/07/2025,B2S2,soil moisture,Partial,Precious,
2480,14/07/2025,B2S2,pruning,Pass,Precious,
2480,14/07/2025,B2S2,staking,Pass,Precious,
2480,14/07/2025,B2S2,soil nutrients,Pass,Precious,
2480,14/07/2025,B2S2,leaf colour,Pass,Precious,
2480,14/07/2025,B2S2,plant growth,Pass,Precious,
2480,14/07/2025,B2S2,dead plants,Pass,Precious,
2480,14/07/2025,B2S2,bud break,Fail,Precious,
2480,14/07/2025,B2S2,flowering,Fail,Precious,
2480,14/07/2025,B2S2,fire guard,Pass,Precious,
2480,14/07/2025,B2S2,pipes,Pass,Precious,
2480,14/07/2025,B2S2,drippers,Partial,Precious,
2480,14/07/2025,B2S2,health status,Pass,Precious,
2480,14/07/2025,B2S4,Insect pests,Pass,Precious,
2480,14/07/2025,B2S4,diseases,Pass,Precious,
2480,14/07/2025,B2S4,basin weeds,Partial,Precious,
2480,14/07/2025,B2S4,basin formation,Pass,Precious,
2480,14/07/2025,B2S4,inrows,Pass,Precious,
2480,14/07/2025,B2S4,mowing,Pass,Precious,
2480,14/07/2025,B2S4,soil moisture,Partial,Precious,
2480,14/07/2025,B2S4,pruning,Partial,Precious,
2480,14/07/2025,B2S4,staking,Pass,Precious,
2480,14/07/2025,B2S4,soil nutrients,Pass,Precious,
2480,14/07/2025,B2S4,leaf colour,Pass,Precious,
2480,14/07/2025,B2S4,plant growth,Pass,Precious,
2480,14/07/2025,B2S4,dead plants,Pass,Precious,
2480,14/07/2025,B2S4,fire guard,Pass,Precious,
2480,14/07/2025,B2S4,pipes,Pass,Precious,
2480,14/07/2025,B2S4,drippers,Pass,Precious,
2480,14/07/2025,B2S4,flowering,Fail,Precious,
2480,14/07/2025,B2S4,health status,Pass,Precious,
2480,15/07/2025,B2S5,insect pests,Pass,Precious,
2480,15/07/2025,B2S5,diseases,Pass,Precious,
2480,15/07/2025,B2S5,basin weeds,Pass,Precious,
2480,15/07/2025,B2S5,basin formation,Pass,Precious,
2480,15/07/2025,B2S5,inrows,Pass,Precious,
2480,15/07/2025,B2S5,mowing,Pass,Precious,
2480,15/07/2025,B2S5,soil moisture,Fail,Precious,
2480,15/07/2025,B2S5,pruning,Pass,Precious,
2480,15/07/2025,B2S5,staking,Pass,Precious,
2480,15/07/2025,B2S5,soil nutrients,Pass,Precious,
2480,15/07/2025,B2S5,leaf colour,Pass,Precious,
2480,15/07/2025,B2S5,plant growth,Pass,Precious,
2480,15/07/2025,B2S5,dead plants,Pass,Precious,
2480,15/07/2025,B2S5,fire guard,Fail,Precious,
2480,15/07/2025,B2S5,pipes,Pass,Precious,
2480,15/07/2025,B2S5,drippers,Pass,Precious,
2480,15/07/2025,B2S5,flowering,Partial,Precious,
2480,15/07/2025,B2S5,nutsetting,Pass,Precious,
2480,15/07/2025,B2S5,bud break,Partial,Precious,
2480,15/07/2025,B2S5,health status,Pass,Precious,
2480,16/07/2025,B1S1,Insect pests,Pass,Precious,
2480,16/07/2025,B1S1,diseases,Pass,Precious,
2480,16/07/2025,B1S1,basin weeds,Pass,Precious,
2480,16/07/2025,B1S1,basin formation,Pass,Precious,
2480,16/07/2025,B1S1,inrows,Pass,Precious,
2480,16/07/2025,B1S1,mowing,Pass,Precious,
2480,16/07/2025,B1S1,contours,Pass,Precious,
2480,16/07/2025,B1S1,soil moisture,Fail,Precious,
2480,16/07/2025,B1S1,pruning,Pass,Precious,
2480,16/07/2025,B1S1,staking,Pass,Precious,
2480,16/07/2025,B1S1,soil nutrients,Pass,Precious,
2480,16/07/2025,B1S1,leaf colour,Pass,Precious,
2480,16/07/2025,B1S1,flowering,Partial,Precious,
2480,16/07/2025,B1S1,bud break,Pass,Precious,
2480,16/07/2025,B1S1,pipes,Pass,Precious,
2480,16/07/2025,B1S1,drippers,Pass,Precious,
2480,16/07/2025,B1S1,health status,Pass,Precious,
2480,16/07/2025,B1S2,insect pests,Pass,Precious,
2480,16/07/2025,B1S2,diseases,Pass,Precious,
2480,16/07/2025,B1S2,basin weeds,Pass,Precious,
2480,16/07/2025,B1S2,basin formation,Pass,Precious,
2480,16/07/2025,B1S2,mowing,Pass,Precious,
2480,16/07/2025,B1S2,inrows,Fail,Precious,
2480,16/07/2025,B1S2,contours,Pass,Precious,
2480,16/07/2025,B1S2,soil moisture,Fail,Precious,
2480,16/07/2025,B1S2,pruning,Pass,Precious,
2480,16/07/2025,B1S2,staking,Pass,Precious,
2480,16/07/2025,B1S2,soil nutrients,Pass,Precious,
2480,16/07/2025,B1S2,leaf colour,Pass,Precious,
2480,16/07/2025,B1S2,plant growth,Pass,Precious,
2480,16/07/2025,B1S2,flowering,Partial,Precious,
2480,16/07/2025,B1S2,bud break,Partial,Precious,
2480,16/07/2025,B1S2,pipes,Pass,Precious,
2480,16/07/2025,B1S2,drippers,Pass,Precious,
2480,16/07/2025,B1S2,dead plants,Pass,Precious,
2480,16/07/2025,B1S2,health status,Pass,Precious,
2480,17/07/2025,B2S6,insect pests,Pass,Precious,
2480,17/07/2025,B2S6,diseases,Pass,Precious,
2480,17/07/2025,B2S6,basin weeds,Partial,Precious,
2480,17/07/2025,B2S6,basin formation,Pass,Precious,
2480,17/07/2025,B2S6,inrows,Pass,Precious,
2480,17/07/2025,B2S6,mowing,Fail,Precious,
2480,17/07/2025,B2S6,soil moisture,Fail,Precious,
2480,17/07/2025,B2S6,pruning,Pass,Precious,
2480,17/07/2025,B2S6,staking,Pass,Precious,
2480,17/07/2025,B2S6,soil nutrients,Pass,Precious,
2480,17/07/2025,B2S6,leaf colour,Pass,Precious,
2480,17/07/2025,B2S6,plant growth,Pass,Precious,
2480,17/07/2025,B2S6,fire guard,Fail,Precious,
2480,17/07/2025,B2S6,flowering,Partial,Precious,
2480,17/07/2025,B2S6,bud break,Partial,Precious,
2480,17/07/2025,B2S6,nutsetting,Pass,Precious,
2480,17/07/2025,B2S6,pipes,Pass,Precious,
2480,17/07/2025,B2S6,drippers,Pass,Precious,
2480,17/07/2025,B2S6,dead plants,Pass,Precious,
2480,17/07/2025,B2S6,health status,Pass,Precious,
2480,21/07/2025,B2S7,insect pests,Pass,Precious,
2480,21/07/2025,B2S7,diseases,Pass,Precious,
2480,21/07/2025,B2S7,basin weeds,Partial,Precious,
2480,21/07/2025,B2S7,inrows,Pass,Precious,
2480,21/07/2025,B2S7,mowing,Pass,Precious,
2480,21/07/2025,B2S7,basin formation,Pass,Precious,
2480,21/07/2025,B2S7,soil moisture,Partial,Precious,
2480,21/07/2025,B2S7,soil nutrients,Pass,Precious,
2480,21/07/2025,B2S7,plant growth,Pass,Precious,
2480,21/07/2025,B2S7,pruning,Pass,Precious,
2480,21/07/2025,B2S7,staking,Pass,Precious,
2480,21/07/2025,B2S7,pipes,Pass,Precious,
2480,21/07/2025,B2S7,drippers,Pass,Precious,
2480,21/07/2025,B2S7,bud break,Pass,Precious,
2480,21/07/2025,B2S7,flowering,Partial,Precious,
2480,21/07/2025,B2S7,dead plants,Pass,Precious,
2480,21/07/2025,B2S7,nutsetting,Pass,Precious,
2480,21/07/2025,B2S7,fire guard,Pass,Precious,
2480,21/07/2025,B2S7,health status,Pass,Precious,
2480,22/07/2025,B2S6,insect pests,Pass,Precious,
2480,22/07/2025,B2S6,diseases,Pass,Precious,
2480,22/07/2025,B2S6,basin weeds,Pass,Precious,
2480,22/07/2025,B2S6,basin formation,Pass,Precious,
2480,22/07/2025,B2S6,inrows,Partial,Precious,
2480,22/07/2025,B2S6,mowing,Partial,Precious,
2480,22/07/2025,B2S6,soil moisture,Fail,Precious,
2480,22/07/2025,B2S6,pruning,Pass,Precious,
2480,22/07/2025,B2S6,staking,Pass,Precious,
2480,22/07/2025,B2S6,leaf colour,Pass,Precious,
2480,22/07/2025,B2S6,plant growth,Pass,Precious,
2480,22/07/2025,B2S6,pipes,Pass,Precious,
2480,22/07/2025,B2S6,drippers,Pass,Precious,
2480,22/07/2025,B2S6,bud break,Pass,Precious,
2480,22/07/2025,B2S6,flowering,Partial,Precious,
2480,22/07/2025,B2S6,nutsetting,Pass,Precious,
2480,22/07/2025,B2S6,fire guard,Fail,Precious,
2480,22/07/2025,B2S6,health status,Pass,Precious,
2480,23/07/2025,B2S6,Insect pests,Pass,Precious,
2480,23/07/2025,B2S6,diseases,Pass,Precious,
2480,23/07/2025,B2S6,basin weeds,Pass,Precious,
2480,23/07/2025,B2S6,basin formation,Pass,Precious,
2480,23/07/2025,B2S6,inrows,Pass,Precious,
2480,23/07/2025,B2S6,mowing,Partial,Precious,
2480,23/07/2025,B2S6,inaccessibles,Partial,Precious,
2480,23/07/2025,B2S6,soil moisture,Fail,Precious,
2480,23/07/2025,B2S6,soil nutrients,Pass,Precious,
2480,23/07/2025,B2S6,leaf colour,Pass,Precious,
2480,23/07/2025,B2S6,plant growth,Pass,Precious,
2480,23/07/2025,B2S6,pruning,Pass,Precious,
2480,23/07/2025,B2S6,staking,Pass,Precious,
2480,23/07/2025,B2S6,pipes,Pass,Precious,
2480,23/07/2025,B2S6,drippers,Pass,Precious,
2480,23/07/2025,B2S6,bud break,Partial,Precious,
2480,23/07/2025,B2S6,flowering,Partial,Precious,
2480,23/07/2025,B2S6,nutsetting,Pass,Precious,
2480,23/07/2025,B2S6,fire guard,Fail,Precious,
2480,23/07/2025,B2S6,dead plants,Pass,Precious,
2480,23/07/2025,B2S6,health status,Pass,Precious,
2480,24/07/2025,B1S1,insect pests,Fail,Precious,
2480,24/07/2025,B1S1,diseases,Pass,Precious,
2480,24/07/2025,B1S1,basin weeds,Pass,Precious,
2480,24/07/2025,B1S1,basin formation,Pass,Precious,
2480,24/07/2025,B1S1,inrows,Fail,Precious,
2480,24/07/2025,B1S1,mowing,Pass,Precious,
2480,24/07/2025,B1S1,soil moisture,Fail,Precious,
2480,24/07/2025,B1S1,pruning,Pass,Precious,
2480,24/07/2025,B1S1,staking,Pass,Precious,
2480,24/07/2025,B1S1,leaf colour,Pass,Precious,
2480,24/07/2025,B1S1,plant growth,Pass,Precious,
2480,24/07/2025,B1S1,soil nutrients,Pass,Precious,
2480,24/07/2025,B1S1,bud break,Pass,Precious,
2480,24/07/2025,B1S1,flowering,Pass,Precious,
2480,24/07/2025,B1S1,nutsetting,Pass,Precious,
2480,24/07/2025,B1S1,dead plants,Pass,Precious,
2480,24/07/2025,B1S1,pipes,Pass,Precious,
2480,24/07/2025,B1S1,drippers,Pass,Precious,
2480,24/07/2025,B1S1,contours,Pass,Precious,
2480,24/07/2025,B1S1,fire guard,Fail,Precious,
2480,24/07/2025,B1S1,health status,Pass,Precious,
2480,25/07/2025,B1S2,insect pests,Pass,Precious,
2480,25/07/2025,B1S2,diseases,Pass,Precious,
2480,25/07/2025,B1S2,basin weeds,Pass,Precious,
2480,25/07/2025,B1S2,basin formation,Pass,Precious,
2480,25/07/2025,B1S2,inrows,Fail,Precious,
2480,25/07/2025,B1S2,mowing,Pass,Precious,
2480,25/07/2025,B1S2,soil moisture,Fail,Precious,
2480,25/07/2025,B1S2,pruning,Pass,Precious,
2480,25/07/2025,B1S2,staking,Pass,Precious,
2480,25/07/2025,B1S2,soil nutrients,Pass,Precious,
2480,25/07/2025,B1S2,leaf colour,Pass,Precious,
2480,25/07/2025,B1S2,plant growth,Pass,Precious,
2480,25/07/2025,B1S2,contours,Pass,Precious,
2480,25/07/2025,B1S2,dead plants,Pass,Precious,
2480,25/07/2025,B1S2,fire guard,Fail,Precious,
2480,25/07/2025,B1S2,bud break,Partial,Precious,
2480,25/07/2025,B1S2,flowering,Partial,Precious,
2480,25/07/2025,B1S2,nutsetting,Partial,Precious,
2480,25/07/2025,B1S2,pipes,Pass,Precious,
2480,25/07/2025,B1S2,drippers,Pass,Precious,
2480,25/07/2025,B1S2,health status,Pass,Precious,
2480,30/07/2025,B2S5,insect pests,Pass,Precious,
2480,30/07/2025,B2S5,diseases,Pass,Precious,
2480,30/07/2025,B2S5,basin weeds,Pass,Precious,
2480,30/07/2025,B2S5,basin formation,Pass,Precious,
2480,30/07/2025,B2S5,inrows,Pass,Precious,
2480,30/07/2025,B2S5,mowing,Pass,Precious,
2480,30/07/2025,B2S5,staking,Pass,Precious,
2480,30/07/2025,B2S5,pruning,Pass,Precious,
2480,30/07/2025,B2S5,soil moisture,Pass,Precious,
2480,30/07/2025,B2S5,plant growth,Pass,Precious,
2480,30/07/2025,B2S5,soil nutrients,Pass,Precious,
2480,30/07/2025,B2S5,fire guard,Fail,Precious,
2480,30/07/2025,B2S5,dead plants,Pass,Precious,
2480,30/07/2025,B2S5,pipes,Pass,Precious,
2480,30/07/2025,B2S5,microjets,Pass,Precious,
2480,30/07/2025,B2S5,flowering,Partial,Precious,
2480,30/07/2025,B2S5,nutsetting,Pass,Precious,
2480,30/07/2025,B2S5,health status,Pass,Precious,
2480,31/07/2025,B2S2,insect pests,Pass,Precious,
2480,31/07/2025,B2S2,diseases,Pass,Precious,
2480,31/07/2025,B2S2,basin weeds,Pass,Precious,
2480,31/07/2025,B2S2,basin formation,Pass,Precious,
2480,31/07/2025,B2S2,inrows,Pass,Precious,
2480,31/07/2025,B2S2,mowing,Pass,Precious,
2480,31/07/2025,B2S2,soil moisture,Pass,Precious,
2480,31/07/2025,B2S2,leaf colour,Pass,Precious,
2480,31/07/2025,B2S2,plant growth,Pass,Precious,
2480,31/07/2025,B2S2,soil nutrients,Pass,Precious,
2480,31/07/2025,B2S2,fire guard,Pass,Precious,
2480,31/07/2025,B2S2,dead plants,Pass,Precious,
2480,31/07/2025,B2S2,pipes,Pass,Precious,
2480,31/07/2025,B2S2,microjets,Pass,Precious,
2480,31/07/2025,B2S2,flowering,Partial,Precious,
2480,31/07/2025,B2S2,health status,Pass,Precious,
2480,31/07/2025,B2S4,insect pests,Pass,Precious,
2480,31/07/2025,B2S4,diseases,Pass,Precious,
2480,31/07/2025,B2S4,basin weeds,Partial,Precious,
2480,31/07/2025,B2S4,basin formation,Pass,Precious,
2480,31/07/2025,B2S4,inrows,Pass,Precious,
2480,31/07/2025,B2S4,mowing,Pass,Precious,
2480,31/07/2025,B2S4,soil moisture,Pass,Precious,
2480,31/07/2025,B2S4,soil nutrients,Pass,Precious,
2480,31/07/2025,B2S4,plant growth,Pass,Precious,
2480,31/07/2025,B2S4,leaf colour,Pass,Precious,
2480,31/07/2025,B2S4,pruning,Pass,Precious,
2480,31/07/2025,B2S4,staking,Pass,Precious,
2480,31/07/2025,B2S4,dead plants,Pass,Precious,
2480,31/07/2025,B2S4,fire guard,Pass,Precious,
2480,31/07/2025,B2S4,flowering,Partial,Precious,
2480,31/07/2025,B2S4,pipes,Pass,Precious,
2480,31/07/2025,B2S4,microjets,Pass,Precious,
2480,31/07/2025,B2S4,health status,Pass,Precious,
2480,31/07/2025,B2S1A,insect pests,Pass,Precious,
2480,31/07/2025,B2S1A,diseases,Pass,Precious,
2480,31/07/2025,B2S1A,basin weeds,Pass,Precious,
2480,31/07/2025,B2S1A,basin formation,Pass,Precious,
2480,31/07/2025,B2S1A,inrows,Pass,Precious,
2480,31/07/2025,B2S1A,mowing,Pass,Precious,
2480,31/07/2025,B2S1A,soil moisture,Pass,Precious,
2480,31/07/2025,B2S1A,soil nutrients,Pass,Precious,
2480,31/07/2025,B2S1A,plant growth,Pass,Precious,
2480,31/07/2025,B2S1A,leaf colour,Pass,Precious,
2480,31/07/2025,B2S1A,pruning,Pass,Precious,
2480,31/07/2025,B2S1A,staking,Pass,Precious,
2480,31/07/2025,B2S1A,dead plants,Pass,Precious,
2480,31/07/2025,B2S1A,fire guard,Fail,Precious,
2480,31/07/2025,B2S1A,flowering,Partial,Precious,
2480,31/07/2025,B2S1A,pipes,Pass,Precious,
2480,31/07/2025,B2S1A,drippers,Pass,Precious,
2480,31/07/2025,B2S1A,health status,Pass,Precious,
2480,31/07/2025,B2S1B,insect pests,Pass,Precious,
2480,31/07/2025,B2S1B,diseases,Pass,Precious,
2480,31/07/2025,B2S1B,basin weeds,Fail,Precious,
2480,31/07/2025,B2S1B,basin formation,Pass,Precious,
2480,31/07/2025,B2S1B,inrows,Pass,Precious,
2480,31/07/2025,B2S1B,mowing,Pass,Precious,
2480,31/07/2025,B2S1B,soil moisture,Pass,Precious,
2480,31/07/2025,B2S1B,soil nutrients,Pass,Precious,
2480,31/07/2025,B2S1B,plant growth,Pass,Precious,
2480,31/07/2025,B2S1B,leaf colour,Pass,Precious,
2480,31/07/2025,B2S1B,pruning,Pass,Precious,
2480,31/07/2025,B2S1B,staking,Pass,Precious,
2480,31/07/2025,B2S1B,dead plants,Pass,Precious,
2480,31/07/2025,B2S1B,fire guard,Fail,Precious,
2480,31/07/2025,B2S1B,flowering,Partial,Precious,
2480,31/07/2025,B2S1B,pipes,Pass,Precious,
2480,31/07/2025,B2S1B,drippers,Pass,Precious,
2480,02/08/2025,B2S7,insect pests,Pass,Precious,
2480,02/08/2025,B2S7,diseases,Pass,Precious,
2480,02/08/2025,B2S7,basin weeds,Partial,Precious,
2480,02/08/2025,B2S7,basin formation,Pass,Precious,
2480,02/08/2025,B2S7,inrows,Partial,Precious,
2480,02/08/2025,B2S7,mowing,Partial,Precious,
2480,02/08/2025,B2S7,soil moisture,Partial,Precious,
2480,02/08/2025,B2S7,soil nutrients,Pass,Precious,
2480,02/08/2025,B2S7,plant growth,Pass,Precious,
2480,02/08/2025,B2S7,leaf colour,Pass,Precious,
2480,02/08/2025,B2S7,staking,Pass,Precious,
2480,02/08/2025,B2S7,dead plants,Pass,Precious,
2480,02/08/2025,B2S7,fire guard,Pass,Precious,
2480,02/08/2025,B2S7,flowering,Pass,Precious,
2480,02/08/2025,B2S7,nutsetting,Pass,Precious,
2480,02/08/2025,B2S7,pipes,Pass,Precious,
2480,02/08/2025,B2S7,drippers,Pass,Precious,
2480,02/08/2025,B2S7,health status,Pass,Precious,
2480,04/08/2025,B2S6,insect pests,Pass,Precious,
2480,04/08/2025,B2S6,diseases,Pass,Precious,
2480,04/08/2025,B2S6,basin weeds,Pass,Precious,
2480,04/08/2025,B2S6,basin formation,Pass,Precious,
2480,04/08/2025,B2S6,inrows,Pass,Precious,
2480,04/08/2025,B2S6,mowing,Partial,Precious,
2480,04/08/2025,B2S6,soil moisture,Fail,Precious,
2480,04/08/2025,B2S6,soil nutrients,Pass,Precious,
2480,04/08/2025,B2S6,leaf colour,Pass,Precious,
2480,04/08/2025,B2S6,plant growth,Pass,Precious,
2480,04/08/2025,B2S6,pruning,Pass,Precious,
2480,04/08/2025,B2S6,staking,Pass,Precious,
2480,04/08/2025,B2S6,dead plants,Pass,Precious,
2480,04/08/2025,B2S6,fire guard,Fail,Precious,
2480,04/08/2025,B2S6,flowering,Pass,Precious,
2480,04/08/2025,B2S6,nutsetting,Pass,Precious,
2480,04/08/2025,B2S6,pipes,Pass,Precious,
